orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,codigo_unidade_orcamentaria,codigo_item,nome_item,codigo_natureza_despesa_detalhada,nome_natureza_despesa_detalhada,valor
244,MINISTÉRIO DA EDUCAÇÃO,MEC,455,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",IFSC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",IFSC,202110,26438,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,122386,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,UFOB,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,UFOB,202110,26447,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,26422,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,64.08
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,26427,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,993.98
244,MINISTÉRIO DA EDUCAÇÃO,MEC,456,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,202110,26436,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100902,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUDESTE DE MINAS GERAIS",IFMGSE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUDESTE DE MINAS GERAIS",IFMGSE,202110,26411,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,615.76
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,26409,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100915,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IFSULDEMINAS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IFSULDEMINAS,202110,26412,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,647.85
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,26414,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,250,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,CAPES,FUNDAÇÃO COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR,CAPES,202110,26291,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,5038.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100921,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,202110,26408,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100913,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF-GOIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF-GOIANO,202110,26407,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,2616.93
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100912,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IF ES,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IF ES,202110,26406,21,Combustíveis e Lubrificantes,33903003,COMBUSTIVEIS E LUBRIF. P/ OUTRAS FINALIDADES,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,103730,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,UFFS,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,UFFS,202110,26440,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,3490.0
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30108,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,2464.5
244,MINISTÉRIO DA EDUCAÇÃO,MEC,241361,UNIVERSIDADE FEDERAL DO NORTE DO TOCANTINS,UFNT,UNIVERSIDADE FEDERAL DO NORTE DO TOCANTINS,UFNT,202110,26457,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,145.33
304,MINISTÉRIO DA SAÚDE,MS,315,FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ,FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ,202110,36201,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,301379.46
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,32266,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,0.0
304,MINISTÉRIO DA SAÚDE,MS,304,MINISTÉRIO DA SAÚDE,MS,MINISTÉRIO DA SAÚDE,MS,202110,36901,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,1189138.5
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,35101,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,8224.482639
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,32396,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,83.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,32265,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,3440.0
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30107,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,8111.82
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,173,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,202110,30202,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,7442.31
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30907,22,Material de Consumo,33903004,GAS E OUTROS MATERIAIS ENGARRAFADOS,0.0
304,MINISTÉRIO DA SAÚDE,MS,304,MINISTÉRIO DA SAÚDE,MS,MINISTÉRIO DA SAÚDE,MS,202110,36901,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,3532366.73
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,32266,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,3560.0
304,MINISTÉRIO DA SAÚDE,MS,315,FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ,FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ,202110,36201,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,66404.83
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30107,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,57177.89
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,173,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,FUNDAÇÃO NACIONAL DO ÍNDIO,FUNAI,202110,30202,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,389875.63
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30907,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,1004.3
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,322,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,CADE,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,CADE,202110,30211,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,3298.29
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,32265,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,290.29
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,32396,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,3400.76
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,35101,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,485225.015413
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30108,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,53499.9
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30103,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,1658.95
244,MINISTÉRIO DA EDUCAÇÃO,MEC,453,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,202110,26439,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,1413.45
244,MINISTÉRIO DA EDUCAÇÃO,MEC,455,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",IFSC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",IFSC,202110,26438,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,1999.53
244,MINISTÉRIO DA EDUCAÇÃO,MEC,122378,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,UFESBA,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,UFESBA,202110,26450,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100908,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE TOCANTINS",IFTO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE TOCANTINS",IFTO,202110,26424,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100909,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,202110,26423,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,1420.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,26422,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,79530.75
244,MINISTÉRIO DA EDUCAÇÃO,MEC,451,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,202110,26429,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,1083.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94430,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,202110,26428,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,3934.7
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94427,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ACRE",IFAC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ACRE",IFAC,202110,26425,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,1709.5
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,26427,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,600.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,46784,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO",IFSPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO",IFSPE,202110,26430,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,242.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,49103,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,202110,26432,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,466.47
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100930,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,202110,26433,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100931,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IFFLU,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IFFLU,202110,26434,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,88487.29
244,MINISTÉRIO DA EDUCAÇÃO,MEC,456,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,202110,26436,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,2965.6
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100917,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,202110,26416,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,48043.24
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,26417,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,990.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100903,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TRIÂNGULO MINEIRO",IFTRIAMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TRIÂNGULO MINEIRO",IFTRIAMG,202110,26413,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,4691.1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100918,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,202110,26419,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,9164.99
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100922,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,202110,26418,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,1104.96
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100907,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA",IFRO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA",IFRO,202110,26421,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,37896.3
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100906,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFAR,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFAR,202110,26420,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,22198.12
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100901,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,202110,26410,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,20508.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100902,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUDESTE DE MINAS GERAIS",IFMGSE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUDESTE DE MINAS GERAIS",IFMGSE,202110,26411,22,Material de Consumo,33903007,GENEROS DE ALIMENTACAO,6915.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,423,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,202110,26238,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,416,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,202110,26233,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,910.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",MCTI,202110,24101,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,0.0
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25103,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,175.99
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,25101,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,350.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,257,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,202110,26292,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,26414,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,6863.36
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,26409,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,434,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",IFPI,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",IFPI,202110,26431,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,0.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,26422,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,4625.8
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100908,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE TOCANTINS",IFTO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE TOCANTINS",IFTO,202110,26424,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,0.0
235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,235881,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,MJSP,202110,30108,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,750.0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,226373,UNIVERSIDADE FEDERAL DE RONDONÓPOLIS,UFR,UNIVERSIDADE FEDERAL DE RONDONÓPOLIS,UFR,202110,26454,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,16200.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,35101,22,Material de Consumo,33903015,MATERIAL P/ FESTIVIDADES E HOMENAGENS,127644.059061
